ID,date,seed,task,pruning_method,sparsity_level,SEAT_gender,WEAT_gender,StereoSet_LM_gender,StereoSet_SS_gender,BiasNLI_NN,BiasNLI_FN,BiasSTS,model_performance,device,Matched Acc,Mismatched Acc,seat_gender,weat_gender,Stereoset_LM_gender,Stereoset_SS_gender
1,2024-01-13,1,mnli,l1-unstructured,0.1,,,,,,,,,-1.0,0.7683138053998981,0.7822416598860863,0.5765917924888999,0.4301098336755704,0.7003891050583657,0.4500648508430609
2,2024-01-13,1,mnli,l1-unstructured,0.3,,,,,,,,,-1.0,0.3300050942435048,0.331773799837266,0.7470748702815088,0.5109784536419226,0.7431906614785992,0.4941634241245136
3,2024-01-13,1,mnli,l1-unstructured,0.2,,,,,,,,,-1.0,0.4007131940906775,0.4068348250610252,0.7005570474441853,0.4588848442089848,0.6744487678339819,0.4396887159533074
4,2024-01-14,1,mnli,,,,,,,,,,,-1.0,0.8793683138053999,0.8776444263628966,0.5877258311041926,0.2659034715097556,0.77431906614786,0.4487678339818418
5,2024-01-14,1,mnli,l1-unstructured-linear,0.1,,,,,,,,,-1.0,0.8768211920529801,0.8765256305939788,0.7808912448921004,0.279098378096619,0.7587548638132295,0.437094682230869
6,2024-01-14,1,mnli,l1-unstructured-linear,0.3,,,,,,,,,-1.0,0.7895058583800305,0.7936330349877949,0.5819988266021,0.5474720234385203,0.669260700389105,0.4474708171206226
7,2024-01-14,1,mnli,l1-unstructured-linear,0.5,,,,,,,,,-1.0,0.3302088639836984,0.3365541090317331,0.712444113471772,0.3292284597787334,0.5784695201037614,0.4850843060959792
8,2024-01-14,1,mnli,l1-unstructured-linear,0.2,,,,,,,,,-1.0,0.8561385634233316,0.8548616761594793,0.487706958370054,0.4795528707286198,0.7522697795071336,0.4215304798962386
9,2024-01-14,1,mnli,l1-unstructured,0.15,,,,,,,,,-1.0,0.5806418746816098,0.6006916192026037,0.7131806612968619,0.7852542816660498,0.728923476005188,0.437094682230869
